Price,Area,Location,bhk,Lift,Parking,price_per_sqft
13500000,1056,Seawoods,2,1,1,12784.09090909091
14000000,1055,Seawoods,2,1,1,13270.142180094786
33500000,2040,Seawoods,3,1,0,16421.56862745098
70000000,4250,Seawoods,3,1,1,16470.58823529412
23000000,1850,Seawoods,3,1,0,12432.432432432432
22500000,1281,Seawoods,2,1,1,17564.40281030445
11000000,1160,Sector 10,2,0,1,9482.758620689656
7200000,860,Sector 10,1,0,1,8372.093023255815
9900000,1125,Sector 10,2,0,1,8800.0
10600000,1070,Sector 10,2,0,1,9906.542056074766
12000000,1302,Sector 11 Kharghar,3,1,1,9216.589861751152
15000000,1300,Sector 12 Kharghar,3,0,1,11538.461538461539
12600000,1150,Sector 12 Kharghar,2,1,1,10956.521739130434
6000000,560,Sector 15,1,0,1,10714.285714285714
13000000,1210,Sector 15 Kharghar,2,1,1,10743.801652892562
6000000,560,Sector 15 Kharghar,1,0,1,10714.285714285714
9200000,1150,Sector 17 Ulwe,2,1,1,8000.0
5300000,690,Sector 17 Ulwe,1,1,1,7681.159420289855
11000000,1230,Sector 17 Ulwe,2,1,1,8943.08943089431
4500000,599,Sector 17 Ulwe,1,1,1,7512.520868113523
7500000,890,Sector 17 Ulwe,2,1,1,8426.966292134832
5500000,650,Sector 17 Ulwe,1,1,1,8461.538461538461
7400000,890,Sector 17 Ulwe,2,1,1,8314.606741573034
2700000,350,Sector 17 Ulwe,1,1,1,7714.285714285715
5200000,667,Sector 17 Ulwe,1,1,1,7796.101949025488
8200000,1150,Sector 17 Ulwe,2,1,1,7130.434782608696
4900000,665,Sector 17 Ulwe,1,1,1,7368.421052631579
7000000,1000,Sector 17 Ulwe,2,1,1,7000.0
4400000,665,Sector 17 Ulwe,1,0,0,6616.541353383459
11100000,1245,Sector 17 Ulwe,2,1,1,8915.66265060241
6900000,850,Sector 17 Ulwe,2,0,1,8117.64705882353
4000000,600,Sector 17 Ulwe,2,0,1,6666.666666666667
4600000,680,Sector 17 Ulwe,1,1,0,6764.705882352941
8500000,1040,Sector 17 Ulwe,2,1,1,8173.076923076923
11000000,1250,Sector 17 Ulwe,2,1,1,8800.0
11500000,1095,Sector 18,2,0,1,10502.28310502283
14000000,1320,Sector 18,2,0,1,10606.060606060606
10500000,1420,Sector 18 Kamothe,3,1,1,7394.366197183099
13000000,1455,Sector 18 Kharghar,3,1,1,8934.707903780069
14500000,1250,Sector 18 Kharghar,2,1,1,11600.0
13000000,1290,Sector 18 Kharghar,2,1,1,10077.519379844962
14000000,1200,Sector 18 Kharghar,2,1,1,11666.666666666666
14000000,1200,Sector 18 Kharghar,2,1,1,11666.666666666666
9500000,1260,Sector 19 Kharghar,2,1,1,7539.68253968254
7600000,1100,Sector 19 Kharghar,2,1,1,6909.090909090909
6000000,850,Sector 19 Kharghar,1,0,1,7058.823529411765
5600000,635,Sector 19 Kharghar,1,0,1,8818.897637795275
10000000,1098,Sector 19 Kharghar,2,0,1,9107.468123861567
8500000,966,Sector 19 Kharghar,2,1,1,8799.171842650103
3500000,475,Sector 20 Kamothe,1,0,0,7368.421052631579
5000000,600,Sector 20 Kharghar,1,1,1,8333.333333333334
13000000,1550,Sector 20 Kharghar,3,1,1,8387.09677419355
11000000,1440,Sector 20 Kharghar,3,0,0,7638.888888888889
5000000,650,Sector 20 Kharghar,1,1,1,7692.307692307692
6500000,650,Sector 20 Kharghar,1,0,1,10000.0
5600000,610,Sector 20 Kharghar,1,0,1,9180.327868852459
5500000,640,Sector 20 Kharghar,1,0,1,8593.75
13000000,1300,Sector 20 Kharghar,2,0,1,10000.0
5300000,560,Sector 20 Kharghar,1,0,1,9464.285714285714
11100000,1117,Sector 20 Kharghar,2,0,1,9937.332139659804
11000000,1100,Sector 20 Kharghar,2,0,1,10000.0
8000000,1000,Sector 20 Kharghar,2,0,1,8000.0
6000000,650,Sector 20 Kharghar,1,1,1,9230.76923076923
14800000,1980,Sector 20 Kharghar,3,1,1,7474.747474747474
14800000,1985,Sector 20 Kharghar,3,1,1,7455.919395465995
11000000,1255,Sector 21 Kamothe,2,1,1,8764.940239043824
5500000,619,Sector 21 Kamothe,1,1,1,8885.29886914378
9500000,1250,Sector 21 Kamothe,2,1,1,7600.0
4900000,620,Sector 21 Kamothe,1,0,1,7903.225806451613
2700000,350,Sector 21 Kharghar,1,0,0,7714.285714285715
5000000,650,Sector 22 Kamothe,1,0,1,7692.307692307692
5000000,600,Sector 22 Kamothe,1,0,1,8333.333333333334
4800000,600,Sector 22 Kamothe,1,0,1,8000.0
3200000,410,Sector 22 Kamothe,1,1,1,7804.878048780488
3588000,690,Sector 23 Ulwe,1,1,1,5200.0
6000000,1040,Sector 23 Ulwe,2,0,0,5769.2307692307695
4500000,603,Sector 30 Kharghar,1,0,1,7462.686567164179
10500000,1075,Sector 35G,2,0,1,9767.441860465116
7000000,735,Sector 35I Kharghar,1,0,1,9523.809523809523
11500000,1227,Sector 35I Kharghar,2,1,1,9372.453137734312
4600000,600,Sector 36 Kharghar,1,0,1,7666.666666666667
8500000,1000,Sector 36 Kharghar,2,1,1,8500.0
8500000,1000,Sector 36 Kharghar,2,1,1,8500.0
11000000,1500,Sector 36 Kharghar,3,1,1,7333.333333333333
9200000,1260,Sector 5 Ulwe,2,1,1,7301.587301587301
9000000,1240,Sector 5 Ulwe,2,1,1,7258.064516129032
7000000,1060,Sector 5 Ulwe,2,1,1,6603.773584905661
9000000,1220,Sector 5 Ulwe,2,1,1,7377.049180327869
12600000,1150,Sector-12 Kamothe,2,1,1,10956.521739130434
5000000,650,Sector-18 Ulwe,1,0,1,7692.307692307692
12100000,1515,Sector-18 Ulwe,3,1,1,7986.798679867987
9200000,1175,Sector-18 Ulwe,2,1,1,7829.787234042553
8900000,1150,Sector-18 Ulwe,2,1,1,7739.130434782609
12000000,1600,Sector-18 Ulwe,3,1,1,7500.0
11000000,1470,Sector-18 Ulwe,3,1,1,7482.993197278912
9000000,1129,Sector-18 Ulwe,2,1,1,7971.656333038087
9100000,1180,Sector-18 Ulwe,2,1,1,7711.864406779661
27500000,3000,Sector-3 Ulwe,4,1,1,9166.666666666666
7800000,1055,Sector-3 Ulwe,2,0,1,7393.364928909953
25500000,3000,Sector-3 Ulwe,5,1,1,8500.0
11600000,1585,Sector-3 Ulwe,3,1,1,7318.611987381703
9000000,1220,Sector-3 Ulwe,2,1,1,7377.049180327869
11100000,1310,Sector-8 Ulwe,2,1,1,8473.282442748092
11200000,1532,Sector-8 Ulwe,3,1,1,7310.704960835509
13899999,1690,Sector-8 Ulwe,3,1,1,8224.85147928994
4700000,675,Sector-8 Ulwe,1,0,0,6962.962962962963
8500000,1150,Sector12 Kamothe,2,1,1,7391.304347826087
8500000,1165,Sector12 Kamothe,2,1,1,7296.137339055794
11000000,1470,Sector12 Kamothe,3,1,1,7482.993197278912
9200000,1180,Sector12 Kamothe,2,1,1,7796.610169491525
7000000,995,Sector12 Kamothe,2,1,1,7035.175879396985
4500000,620,Sector12 Kamothe,1,1,0,7258.064516129032
5000000,690,Sector12 Kamothe,1,1,1,7246.376811594203
4600000,610,Sector16 Airoli,1,0,1,7540.983606557377
5500000,450,Sector16 Airoli,1,0,1,12222.222222222223
25000000,3000,Sector35D Kharghar,5,1,1,8333.333333333334
7800000,1125,Sector35D Kharghar,2,1,1,6933.333333333333
6000000,610,Sector9 Kamothe,1,1,1,9836.065573770491
15000000,1735,Sector9 Kamothe,3,1,1,8645.533141210375
8800000,980,Sector9 Kamothe,2,1,1,8979.591836734693
16500000,1654,Sector9 Kamothe,3,1,1,9975.816203143893
10500000,1165,Sector9 Kamothe,2,1,1,9012.875536480688
26000000,1125,Sen Nagar,2,0,0,23111.11111111111
26000000,1125,Sen Nagar,2,1,0,23111.11111111111
120000000,3000,Shastri Nagar,4,1,1,40000.0
6500000,700,Shil Phata,2,1,0,9285.714285714286
6000000,621,Shil Phata,2,0,0,9661.835748792271
4000000,424,Shil Phata,1,0,0,9433.962264150943
2350000,685,Shirgaon,1,0,0,3430.6569343065694
2350000,625,Shirgaon,1,1,0,3760.0
2465000,700,Shirgaon,1,0,0,3521.4285714285716
2485000,700,Shirgaon,1,0,0,3550.0
17000000,1080,Sion,2,1,0,15740.74074074074
16500000,980,Sion,2,1,0,16836.73469387755
15000000,880,Sion,2,0,0,17045.454545454544
16500000,980,Sion,2,1,0,16836.73469387755
44500000,1950,Sion,3,1,0,22820.51282051282
22500000,961,Sion,2,1,0,23413.111342351716
15900000,826,Sion,2,1,1,19249.394673123486
11900000,538,Sion,1,1,1,22118.95910780669
26000000,1050,Sion,3,0,0,24761.904761904763
4350000,800,Sriprastha,2,1,1,5437.5
4700000,840,Sriprastha,2,1,1,5595.238095238095
4900000,980,Taloja,2,0,1,5000.0
4000000,750,Taloja,1,1,1,5333.333333333333
2500000,450,Taloja,1,1,0,5555.555555555556
2300000,410,Taloja,1,1,0,5609.756097560976
5300000,1100,Taloja,2,1,1,4818.181818181818
3800000,738,Taloja,1,1,1,5149.051490514905
4700000,1005,Taloja,2,0,1,4676.6169154228855
4500000,980,Taloja,2,0,1,4591.836734693878
3200000,680,Taloja,1,0,1,4705.882352941177
3500000,710,Taloja,1,0,1,4929.577464788732
3300000,690,Taloja,1,0,1,4782.608695652174
4000000,715,Taloja,1,0,1,5594.4055944055945
3500000,700,Taloja,1,0,1,5000.0
3350000,670,Taloja,1,0,1,5000.0
2650000,560,Taloja,1,0,1,4732.142857142857
2300000,445,Taloja,1,0,1,5168.539325842697
2600000,560,Taloja,1,0,1,4642.857142857143
5700000,1060,Taloja,2,0,1,5377.358490566037
5800000,1064,Taloja,2,0,1,5451.127819548872
6000000,1070,Taloja,2,0,1,5607.476635514019
5200000,995,Taloja,2,0,1,5226.130653266332
4900000,985,Taloja,2,0,1,4974.619289340101
3700000,680,Taloja,1,0,1,5441.176470588235
3700000,650,Taloja,1,1,1,5692.307692307692
2800000,510,Taloja,1,1,1,5490.196078431372
2600000,520,Taloja,1,1,1,5000.0
2400000,490,Taloja,1,1,1,4897.959183673469
2200000,470,Taloja,1,1,1,4680.851063829788
4300000,950,Taloja,2,0,1,4526.315789473684
3250000,690,Taloja,1,0,1,4710.144927536232
3750000,671,Taloja,1,0,1,5588.673621460507
2460000,510,Taloja,1,1,0,4823.529411764706
2640000,560,Taloja,1,1,0,4714.285714285715
3800000,650,Taloja,1,1,1,5846.153846153846
5500000,1050,Taloja,2,1,1,5238.0952380952385
6400000,1150,Taloja,2,1,0,5565.217391304348
7200000,1500,Taloja,3,1,0,4800.0
3700000,650,Taloja,1,1,0,5692.307692307692
3350000,650,Taloja,1,1,0,5153.846153846154
7000000,1520,Taloja,3,1,0,4605.263157894737
4900000,1055,Taloja,2,1,0,4644.549763033176
2900000,500,Taloja,1,1,0,5800.0
3900000,724,Taloja,1,1,0,5386.740331491713
70000000,1503,Tardeo,2,1,1,46573.51962741184
46000000,1174,Tardeo,2,1,1,39182.28279386712
140000000,3168,Tardeo,5,1,1,44191.919191919194
16299999,1063,Thakur Village,2,1,1,15333.959548447789
20000000,1250,Thakur Village,2,1,1,16000.0
25000000,1357,Thakur Village,3,1,1,18422.991893883565
26500000,1830,Thakur Village,3,1,1,14480.874316939891
10000000,650,Thakur Village,1,1,1,15384.615384615385
23000000,1360,Thakur Village,3,1,1,16911.764705882353
10500000,780,Thakur complex,1,1,1,13461.538461538461
17200000,1100,Thakur complex,2,1,1,15636.363636363636
18900000,1225,Thakur complex,2,1,1,15428.57142857143
5700000,516,Thane,1,0,0,11046.511627906977
2100000,495,Thane,1,1,1,4242.424242424242
6600000,550,Thane,2,1,1,12000.0
6900000,565,Thane,2,1,1,12212.389380530973
6800000,547,Thane,2,1,1,12431.44424131627
6700000,556,Thane,2,1,1,12050.359712230216
4500000,600,Thane,2,1,1,7500.0
5300000,600,Thane,2,1,1,8833.333333333334
3000000,600,Thane,1,1,1,5000.0
4500000,800,Thane,2,1,1,5625.0
3000000,275,Thane,1,1,1,10909.09090909091
2000000,275,Thane,1,1,1,7272.727272727273
4500000,1065,Thane,2,1,1,4225.352112676056
3000000,530,Thane,1,1,1,5660.377358490566
3500000,900,Thane,2,1,1,3888.8888888888887
8000000,1375,Thane,3,0,1,5818.181818181818
6500000,675,Thane Belapur Road Kalwa,1,0,0,9629.62962962963
90000000,5245,Thane West,5,1,1,17159.199237368925
11600000,1179,Thane West,2,1,1,9838.846480067854
13000000,1157,Thane West,2,1,1,11235.955056179775
6400000,509,Thane West,1,1,1,12573.673870333989
9000000,1005,Thane West,2,1,1,8955.223880597016
6990000,473,Thane West,1,1,1,14778.01268498943
8000000,640,Thane West,1,1,1,12500.0
7200000,657,Thane West,1,1,1,10958.90410958904
7500000,550,Thane West,1,1,1,13636.363636363636
18000000,1309,Thane West,3,0,1,13750.954927425515
7500000,560,Thane West,1,1,0,13392.857142857143
28400000,1733,Thane West,3,0,1,16387.766878245817
28400000,1733,Thane West,4,0,1,16387.766878245817
16500000,1250,Thane West,3,0,1,13200.0
24500000,1650,Thane West,3,1,1,14848.484848484848
6000000,575,Thane West,1,0,1,10434.782608695652
8100000,846,Thane West,2,1,0,9574.468085106382
12500000,880,Thane West,2,1,1,14204.545454545454
6800000,740,Thane West,1,1,1,9189.18918918919
11700000,1150,Thane West,2,1,0,10173.91304347826
5300000,650,Thane West,1,1,0,8153.846153846154
4900000,550,Thane West,1,0,1,8909.09090909091
12000000,936,Thane West,2,1,1,12820.51282051282
19400000,1810,Thane West,3,1,1,10718.232044198896
24100000,2090,Thane West,3,1,1,11531.1004784689
16200000,1555,Thane West,3,1,0,10418.006430868167
8900000,724,Thane West,2,1,1,12292.817679558011
7100000,700,Thane West,1,1,1,10142.857142857143
25000000,2394,Thane West,4,1,1,10442.773600668337
5700000,550,Thane West,1,1,1,10363.636363636364
2600000,384,Thane West,1,1,1,6770.833333333333
7800000,545,Thane West,1,1,1,14311.926605504586
13500000,995,Thane West,2,1,1,13567.8391959799
13500000,1140,Thane West,3,1,1,11842.105263157895
9900000,771,Thane West,2,1,1,12840.46692607004
14800000,1505,Thane West,3,1,1,9833.887043189368
15400000,1570,Thane West,3,1,1,9808.917197452229
12900000,1311,Thane West,3,1,1,9839.816933638444
12700000,1290,Thane West,3,1,1,9844.961240310078
11500000,1170,Thane West,2,1,1,9829.059829059828
10800000,1102,Thane West,2,1,1,9800.362976406534
9485000,963,Thane West,2,1,1,9849.428868120456
8184999,831,Thane West,2,1,1,9849.57761732852
11900000,1209,Thane West,2,1,1,9842.845326716295
9377000,952,Thane West,2,1,1,9849.789915966387
9958000,1011,Thane West,2,1,1,9849.653808110781
9997000,1015,Thane West,2,1,1,9849.261083743842
11100000,1135,Thane West,2,1,1,9779.735682819382
10400000,1065,Thane West,2,1,1,9765.258215962442
16500000,1465,Thane West,3,1,1,11262.798634812287
12000000,950,Thane West,2,1,1,12631.578947368422
9496000,1100,Thane West,2,1,1,8632.727272727272
9100000,920,Thane West,2,1,0,9891.304347826086
16000000,900,Thane West,2,1,0,17777.777777777777
4199000,625,Thane West,1,1,1,6718.4
5500000,700,Thane West,1,1,1,7857.142857142857
9600000,950,Thane West,2,1,1,10105.263157894737
9600000,900,Thane West,2,1,1,10666.666666666666
14000000,1050,Thane West,2,1,1,13333.333333333334
14000000,1050,Thane West,2,1,1,13333.333333333334
12600000,850,Thane West,2,1,0,14823.529411764706
6498999,945,Thane West,2,1,1,6877.247619047619
16600000,981,Thane West,2,1,0,16921.50866462793
15500000,915,Thane West,2,1,0,16939.890710382515
14900000,883,Thane West,2,1,0,16874.292185730465
14800000,879,Thane West,2,1,0,16837.315130830488
15700000,928,Thane West,2,1,0,16918.103448275862
15500000,919,Thane West,2,1,0,16866.158868335147
13500000,800,Thane West,2,1,0,16875.0
12900000,766,Thane West,2,1,0,16840.731070496084
17800000,1250,Thane West,3,1,0,14240.0
6700000,670,Thane West,1,0,0,10000.0
8400000,1206,Thane West,2,1,0,6965.174129353234
12800000,1800,Thane West,3,1,0,7111.111111111111
7300000,735,Thane West,1,1,0,9931.972789115645
7000000,540,Thane West,1,1,0,12962.962962962964
7300000,570,Thane West,1,1,0,12807.017543859649
15500000,1300,Thane West,3,1,0,11923.076923076924
9709000,1022,Thane West,2,1,0,9500.0
9900000,826,Thane West,2,0,0,11985.47215496368
9000000,847,Thane West,1,1,1,10625.737898465171
10000000,1020,Thane West,2,1,0,9803.921568627451
10000000,850,Thane West,2,0,0,11764.70588235294
6000000,520,Thane West,1,1,1,11538.461538461539
11000000,1300,Thane West,2,1,0,8461.538461538461
8500000,783,Thane West,2,1,0,10855.683269476373
8500000,783,Thane West,2,1,1,10855.683269476373
27599999,1600,Thane West,3,1,0,17249.999375
7500000,685,Thane West,1,1,1,10948.905109489051
12700000,1050,Thane West,2,0,0,12095.238095238095
13000000,1150,Thane West,3,1,0,11304.347826086956
6500000,683,Thane West,1,1,0,9516.837481698389
6000000,350,Thane West,1,0,0,17142.85714285714
4099000,588,Thane West,1,1,1,6971.088435374149
6500000,902,Thane West,2,1,1,7206.208425720621
4099000,590,Thane West,1,1,1,6947.457627118644
4399000,615,Thane West,1,1,1,7152.845528455285
5990000,905,Thane West,2,1,1,6618.784530386741
5299000,645,Thane West,1,1,0,8215.503875968992
8700000,705,Thane West,2,1,0,12340.425531914894
8800000,1100,Thane West,2,1,0,8000.0
6351000,352,Thane West,1,1,0,18042.613636363636
6900000,440,Thane West,1,1,0,15681.818181818182
9800000,599,Thane West,2,1,0,16360.601001669449
14600000,958,Thane West,3,1,0,15240.08350730689
18500000,1174,Thane West,3,1,0,15758.09199318569
12800000,705,Thane West,2,1,1,18156.028368794327
13500000,931,Thane West,3,1,0,14500.537056928035
10800000,1260,Thane West,2,1,0,8571.42857142857
10700000,1240,Thane West,2,1,0,8629.032258064517
10600000,1230,Thane West,2,1,0,8617.886178861789
8920000,749,Thane West,1,1,0,11909.212283044058
7320000,746,Thane West,1,1,0,9812.332439678285
13100000,1140,Thane West,2,0,0,11491.228070175439
13100000,1140,Thane West,2,1,0,11491.228070175439
8500000,575,Thane West,1,1,1,14782.608695652174
22000000,1400,Thane West,3,1,0,15714.285714285714
19500000,1300,Thane West,3,1,1,15000.0
21500000,1650,Thane West,3,1,0,13030.30303030303
17500000,1350,Thane West,3,1,0,12962.962962962964
17500000,1350,Thane West,3,1,0,12962.962962962964
17500000,1775,Thane West,3,1,0,9859.154929577464
15300000,1275,Thane West,2,1,1,12000.0
11000000,1166,Thane West,2,1,0,9433.962264150943
17700000,1338,Thane West,3,1,0,13228.699551569507
16500000,1220,Thane West,2,1,0,13524.590163934427
11100000,886,Thane West,2,1,0,12528.21670428894
12000000,1046,Thane West,2,1,0,11472.27533460803
13300000,1158,Thane West,2,1,0,11485.319516407599
18800000,1662,Thane West,3,1,0,11311.672683513838
10800000,928,Thane West,2,1,0,11637.931034482759
9500000,1050,Thane West,2,1,0,9047.619047619048
5500000,558,Thane West,1,1,0,9856.63082437276
9000000,676,Thane West,2,1,1,13313.60946745562
11900000,1020,Thane West,3,1,1,11666.666666666666
20800000,1214,Thane West,3,0,0,17133.4431630972
20800000,1639,Thane West,3,1,0,12690.665039658328
33000000,2519,Thane West,4,1,0,13100.436681222707
14000000,1250,Thane West,3,1,1,11200.0
22500000,1835,Thane West,3,1,1,12261.580381471389
9500000,1050,Thane West,2,1,0,9047.619047619048
14500000,1335,Thane West,3,1,0,10861.423220973782
5499000,500,Thane West,1,1,1,10998.0
18100000,1153,Thane West,3,1,0,15698.17866435386
10900000,700,Thane West,2,1,0,15571.42857142857
13500000,931,Thane West,3,1,1,14500.537056928035
11200000,676,Thane West,2,1,1,16568.047337278105
14800000,880,Thane West,3,1,1,16818.18181818182
13600000,1140,Thane West,3,1,0,11929.82456140351
12900000,1860,Thane West,3,1,1,6935.4838709677415
5900000,632,Thane West,1,1,1,9335.443037974683
8000000,976,Thane West,2,1,1,8196.72131147541
6500000,400,Thane West,1,1,1,16250.0
10900000,876,Thane West,2,1,1,12442.922374429223
14000000,1137,Thane West,3,1,1,12313.104661389621
5700000,486,Thane West,1,1,1,11728.395061728395
11000000,1000,Thane West,2,1,0,11000.0
14800000,1300,Thane West,3,1,0,11384.615384615385
9900000,784,Thane West,2,1,1,12627.551020408164
13500000,1146,Thane West,3,1,1,11780.104712041884
13899999,900,Thane West,2,1,1,15444.443333333333
11800000,984,Thane West,2,1,0,11991.869918699187
8400000,1020,Thane West,2,1,0,8235.29411764706
16500000,1249,Thane West,3,1,0,13210.56845476381
11900000,1461,Thane West,3,1,0,8145.106091718001
12300000,1044,Thane West,3,1,0,11781.6091954023
9620000,1090,Thane West,2,1,0,8825.688073394496
10800000,1050,Thane West,2,1,0,10285.714285714286
11000000,1096,Thane West,2,1,0,10036.496350364963
8420000,960,Thane West,2,1,0,8770.833333333334
8400000,1002,Thane West,2,1,0,8383.233532934131
9520000,1140,Thane West,2,1,0,8350.877192982456
9620000,1160,Thane West,2,1,0,8293.103448275862
11200000,1060,Thane West,2,1,1,10566.037735849057
9900000,1020,Thane West,3,1,0,9705.882352941177
5850000,625,Thane West,1,1,1,9360.0
11100000,1160,Thane West,2,1,1,9568.965517241379
14000000,1500,Thane West,3,1,1,9333.333333333334
9000000,924,Thane West,2,1,1,9740.25974025974
8800000,1083,Thane West,2,1,1,8125.577100646353
5850000,520,Thane West,1,1,1,11250.0
8359999,930,Thane West,2,1,0,8989.24623655914
9230000,1230,Thane West,2,1,1,7504.065040650406
6450000,610,Thane West,1,1,0,10573.77049180328
5760000,590,Thane West,1,1,0,9762.71186440678
14900000,1489,Thane West,3,1,0,10006.715916722633
15200000,1490,Thane West,3,1,0,10201.342281879195
30000000,2000,Thane West,4,1,0,15000.0
10700000,1100,Thane West,2,1,1,9727.272727272728
6448999,910,Thane West,1,1,1,7086.812087912088
5300000,500,Thane West,1,1,1,10600.0
11200000,1130,Thane West,2,1,1,9911.504424778761
6500000,600,Thane West,1,1,1,10833.333333333334
8600000,900,Thane West,2,1,1,9555.555555555555
8999000,950,Thane West,2,1,1,9472.631578947368
9000000,950,Thane West,2,1,1,9473.684210526315
10600000,1160,Thane West,2,1,1,9137.931034482759
8500000,550,Thane West,1,1,1,15454.545454545454
9500000,1050,Thane West,2,1,0,9047.619047619048
6000000,675,Thane West,1,1,0,8888.888888888889
5850000,500,Thane West,1,1,1,11700.0
5500000,500,Thane West,1,1,0,11000.0
5500000,480,Thane West,1,1,1,11458.333333333334
6400000,550,Thane West,1,1,1,11636.363636363636
14000000,811,Thane West,2,1,1,17262.63871763255
22000000,1234,Thane West,3,1,1,17828.200972447325
6500000,508,Thane West,1,1,1,12795.27559055118
4200000,520,Thane West,1,1,1,8076.923076923077
12000000,1000,Thane West,2,1,1,12000.0
9000000,900,Thane West,2,1,0,10000.0
8600000,1065,Thane West,2,1,1,8075.117370892019
8200000,1065,Thane West,2,1,1,7699.530516431925
6650000,750,Thane West,1,1,1,8866.666666666666
9500000,1065,Thane West,2,1,1,8920.18779342723
5000000,528,Thane West,1,1,1,9469.69696969697
13000000,1730,Thane West,3,1,1,7514.450867052024
20500000,1251,Thane West,3,1,0,16386.89048760991
14500000,1450,Thane West,3,0,0,10000.0
5000000,520,Thane West,1,1,1,9615.384615384615
8990000,750,Thane West,2,1,1,11986.666666666666
5990000,480,Thane West,1,1,1,12479.166666666666
12700000,1190,Thane West,2,1,0,10672.268907563026
6500000,620,Thane West,1,1,1,10483.870967741936
8000000,720,Thane West,1,1,1,11111.111111111111
5900000,610,Thane West,1,1,1,9672.131147540984
7000000,710,Thane West,1,1,0,9859.154929577464
6000000,700,Thane West,1,1,0,8571.42857142857
6200000,675,Thane West,1,1,0,9185.185185185184
14500000,1250,Thane West,3,1,1,11600.0
4000000,425,Thane West,1,1,1,9411.764705882353
9800000,999,Thane West,2,1,1,9809.809809809809
8400000,1010,Thane West,2,1,0,8316.831683168317
8500000,1050,Thane West,2,1,0,8095.238095238095
6000000,750,Thane West,1,1,0,8000.0
6700000,890,Thane West,2,1,1,7528.08988764045
6500000,650,Thane West,1,1,1,10000.0
5400000,761,Thane West,2,1,1,7095.92641261498
2640000,324,Thane West,1,1,1,8148.148148148148
2600000,324,Thane West,1,1,1,8024.691358024691
4500000,500,Thane West,1,1,1,9000.0
4500000,664,Thane West,1,1,1,6777.108433734939
5700000,761,Thane West,2,1,1,7490.144546649146
6000000,761,Thane West,2,1,1,7884.362680683312
4300000,560,Thane West,1,1,1,7678.571428571428
4500000,560,Thane West,1,1,1,8035.714285714285
4250000,560,Thane West,1,1,1,7589.285714285715
4400000,560,Thane West,1,1,1,7857.142857142857
4400000,560,Thane West,1,1,1,7857.142857142857
4250000,560,Thane West,1,1,1,7589.285714285715
4500000,561,Thane West,1,1,1,8021.39037433155
4300000,560,Thane West,1,1,1,7678.571428571428
4280000,560,Thane West,1,1,1,7642.857142857143
4300000,564,Thane West,1,1,1,7624.113475177305
2750000,324,Thane West,1,1,1,8487.654320987655
2800000,324,Thane West,1,1,1,8641.975308641975
2850000,324,Thane West,1,1,1,8796.296296296296
2780000,324,Thane West,1,1,1,8580.246913580248
2875000,324,Thane West,1,1,1,8873.456790123457
2875000,324,Thane West,1,1,1,8873.456790123457
2800000,324,Thane West,1,1,1,8641.975308641975
3100000,324,Thane West,1,1,1,9567.901234567902
3000000,384,Thane West,1,1,1,7812.5
2900000,324,Thane West,1,1,1,8950.617283950618
2940000,324,Thane West,1,1,1,9074.074074074075
4500000,450,Thane West,1,1,1,10000.0
11800000,850,Thane West,2,0,0,13882.35294117647
13500000,967,Thane West,2,1,1,13960.703205791107
5800000,472,Thane West,1,1,1,12288.135593220339
10000000,1200,Thane West,3,1,1,8333.333333333334
16000000,1600,Thane West,3,1,0,10000.0
13000000,940,Thane West,2,1,1,13829.787234042553
7500000,962,Thane West,2,0,0,7796.257796257796
11800000,750,Thane West,2,1,0,15733.333333333334
8200000,550,Thane West,1,1,0,14909.09090909091
20000000,2240,Thane West,3,1,1,8928.57142857143
11500000,641,Thane West,2,1,1,17940.717628705148
12100000,676,Thane West,2,1,1,17899.40828402367
11000000,616,Thane West,2,1,1,17857.14285714286
17700000,984,Thane West,3,1,1,17987.80487804878
13000000,725,Thane West,2,1,1,17931.03448275862
15800000,880,Thane West,3,1,1,17954.545454545456
5600000,765,Thane West,2,1,1,7320.261437908497
2650000,324,Thane West,1,1,1,8179.0123456790125
11800000,684,Thane West,2,0,1,17251.461988304094
9000000,1100,Thane West,2,1,1,8181.818181818182
5900000,600,Thane West,1,1,1,9833.333333333334
8500000,840,Thane West,2,1,1,10119.047619047618
6500000,670,Thane West,1,1,1,9701.492537313432
10500000,675,Thane West,2,1,1,15555.555555555555
10700000,693,Thane West,2,1,1,15440.11544011544
4799000,625,Thane West,1,1,1,7678.4
6000000,905,Thane West,2,1,1,6629.834254143647
6300000,550,Thane West,1,1,1,11454.545454545454
7400000,650,Thane West,1,1,1,11384.615384615385
9200000,940,Thane West,2,1,0,9787.234042553191
8500000,880,Thane West,2,1,1,9659.09090909091
18000000,1565,Thane West,3,1,1,11501.597444089457
7400000,932,Thane West,2,1,1,7939.914163090129
9300000,1010,Thane West,3,1,1,9207.920792079209
22000000,1600,Thane West,3,1,0,13750.0
15000000,1400,Thane West,3,1,1,10714.285714285714
5990000,901,Thane West,2,1,1,6648.168701442842
5990000,901,Thane West,2,1,1,6648.168701442842
9601000,1075,Thane West,2,1,1,8931.162790697674
7929000,907,Thane West,2,1,1,8742.006615214994
6300000,550,Thane West,1,1,1,11454.545454545454
8700000,900,Thane West,2,1,0,9666.666666666666
7400000,650,Thane West,1,1,1,11384.615384615385
6700000,850,Thane West,2,1,1,7882.35294117647
24000000,1500,Thane West,3,1,1,16000.0
