Price,Area,Location,bhk,Lift,Parking,price_per_sqft,location_n
5600000,635,Sector 19 Kharghar,1,0,1,8818.897637795275,163
10000000,1098,Sector 19 Kharghar,2,0,1,9107.468123861567,163
8500000,966,Sector 19 Kharghar,2,1,1,8799.171842650103,163
3500000,475,Sector 20 Kamothe,1,0,0,7368.421052631579,164
5000000,600,Sector 20 Kharghar,1,1,1,8333.333333333334,165
13000000,1550,Sector 20 Kharghar,3,1,1,8387.09677419355,165
11000000,1440,Sector 20 Kharghar,3,0,0,7638.888888888889,165
5000000,650,Sector 20 Kharghar,1,1,1,7692.307692307692,165
6500000,650,Sector 20 Kharghar,1,0,1,10000.0,165
5600000,610,Sector 20 Kharghar,1,0,1,9180.327868852459,165
5500000,640,Sector 20 Kharghar,1,0,1,8593.75,165
13000000,1300,Sector 20 Kharghar,2,0,1,10000.0,165
5300000,560,Sector 20 Kharghar,1,0,1,9464.285714285714,165
11100000,1117,Sector 20 Kharghar,2,0,1,9937.332139659804,165
11000000,1100,Sector 20 Kharghar,2,0,1,10000.0,165
8000000,1000,Sector 20 Kharghar,2,0,1,8000.0,165
6000000,650,Sector 20 Kharghar,1,1,1,9230.76923076923,165
14800000,1980,Sector 20 Kharghar,3,1,1,7474.747474747474,165
14800000,1985,Sector 20 Kharghar,3,1,1,7455.919395465995,165
11000000,1255,Sector 21 Kamothe,2,1,1,8764.940239043824,166
5500000,619,Sector 21 Kamothe,1,1,1,8885.29886914378,166
9500000,1250,Sector 21 Kamothe,2,1,1,7600.0,166
4900000,620,Sector 21 Kamothe,1,0,1,7903.225806451613,166
2700000,350,Sector 21 Kharghar,1,0,0,7714.285714285715,167
5000000,650,Sector 22 Kamothe,1,0,1,7692.307692307692,168
5000000,600,Sector 22 Kamothe,1,0,1,8333.333333333334,168
4800000,600,Sector 22 Kamothe,1,0,1,8000.0,168
3200000,410,Sector 22 Kamothe,1,1,1,7804.878048780488,168
3588000,690,Sector 23 Ulwe,1,1,1,5200.0,169
6000000,1040,Sector 23 Ulwe,2,0,0,5769.2307692307695,169
4500000,603,Sector 30 Kharghar,1,0,1,7462.686567164179,170
10500000,1075,Sector 35G,2,0,1,9767.441860465116,171
7000000,735,Sector 35I Kharghar,1,0,1,9523.809523809523,172
11500000,1227,Sector 35I Kharghar,2,1,1,9372.453137734312,172
4600000,600,Sector 36 Kharghar,1,0,1,7666.666666666667,173
8500000,1000,Sector 36 Kharghar,2,1,1,8500.0,173
8500000,1000,Sector 36 Kharghar,2,1,1,8500.0,173
11000000,1500,Sector 36 Kharghar,3,1,1,7333.333333333333,173
9200000,1260,Sector 5 Ulwe,2,1,1,7301.587301587301,174
9000000,1240,Sector 5 Ulwe,2,1,1,7258.064516129032,174
7000000,1060,Sector 5 Ulwe,2,1,1,6603.773584905661,174
9000000,1220,Sector 5 Ulwe,2,1,1,7377.049180327869,174
12600000,1150,Sector-12 Kamothe,2,1,1,10956.521739130434,175
5000000,650,Sector-18 Ulwe,1,0,1,7692.307692307692,176
12100000,1515,Sector-18 Ulwe,3,1,1,7986.798679867987,176
9200000,1175,Sector-18 Ulwe,2,1,1,7829.787234042553,176
8900000,1150,Sector-18 Ulwe,2,1,1,7739.130434782609,176
12000000,1600,Sector-18 Ulwe,3,1,1,7500.0,176
11000000,1470,Sector-18 Ulwe,3,1,1,7482.993197278912,176
9000000,1129,Sector-18 Ulwe,2,1,1,7971.656333038087,176
9100000,1180,Sector-18 Ulwe,2,1,1,7711.864406779661,176
27500000,3000,Sector-3 Ulwe,4,1,1,9166.666666666666,177
7800000,1055,Sector-3 Ulwe,2,0,1,7393.364928909953,177
25500000,3000,Sector-3 Ulwe,5,1,1,8500.0,177
11600000,1585,Sector-3 Ulwe,3,1,1,7318.611987381703,177
9000000,1220,Sector-3 Ulwe,2,1,1,7377.049180327869,177
11100000,1310,Sector-8 Ulwe,2,1,1,8473.282442748092,178
11200000,1532,Sector-8 Ulwe,3,1,1,7310.704960835509,178
13899999,1690,Sector-8 Ulwe,3,1,1,8224.85147928994,178
4700000,675,Sector-8 Ulwe,1,0,0,6962.962962962963,178
8500000,1150,Sector12 Kamothe,2,1,1,7391.304347826087,179
8500000,1165,Sector12 Kamothe,2,1,1,7296.137339055794,179
11000000,1470,Sector12 Kamothe,3,1,1,7482.993197278912,179
9200000,1180,Sector12 Kamothe,2,1,1,7796.610169491525,179
7000000,995,Sector12 Kamothe,2,1,1,7035.175879396985,179
4500000,620,Sector12 Kamothe,1,1,0,7258.064516129032,179
5000000,690,Sector12 Kamothe,1,1,1,7246.376811594203,179
4600000,610,Sector16 Airoli,1,0,1,7540.983606557377,180
5500000,450,Sector16 Airoli,1,0,1,12222.222222222223,180
25000000,3000,Sector35D Kharghar,5,1,1,8333.333333333334,181
7800000,1125,Sector35D Kharghar,2,1,1,6933.333333333333,181
6000000,610,Sector9 Kamothe,1,1,1,9836.065573770491,182
15000000,1735,Sector9 Kamothe,3,1,1,8645.533141210375,182
8800000,980,Sector9 Kamothe,2,1,1,8979.591836734693,182
16500000,1654,Sector9 Kamothe,3,1,1,9975.816203143893,182
10500000,1165,Sector9 Kamothe,2,1,1,9012.875536480688,182
26000000,1125,Sen Nagar,2,0,0,23111.11111111111,183
26000000,1125,Sen Nagar,2,1,0,23111.11111111111,183
120000000,3000,Shastri Nagar,4,1,1,40000.0,184
6500000,700,Shil Phata,2,1,0,9285.714285714286,185
6000000,621,Shil Phata,2,0,0,9661.835748792271,185
4000000,424,Shil Phata,1,0,0,9433.962264150943,185
2350000,685,Shirgaon,1,0,0,3430.6569343065694,186
2350000,625,Shirgaon,1,1,0,3760.0,186
2465000,700,Shirgaon,1,0,0,3521.4285714285716,186
2485000,700,Shirgaon,1,0,0,3550.0,186
17000000,1080,Sion,2,1,0,15740.74074074074,187
16500000,980,Sion,2,1,0,16836.73469387755,187
15000000,880,Sion,2,0,0,17045.454545454544,187
16500000,980,Sion,2,1,0,16836.73469387755,187
44500000,1950,Sion,3,1,0,22820.51282051282,187
22500000,961,Sion,2,1,0,23413.111342351716,187
15900000,826,Sion,2,1,1,19249.394673123486,187
11900000,538,Sion,1,1,1,22118.95910780669,187
26000000,1050,Sion,3,0,0,24761.904761904763,187
4350000,800,Sriprastha,2,1,1,5437.5,188
4700000,840,Sriprastha,2,1,1,5595.238095238095,188
4900000,980,Taloja,2,0,1,5000.0,189
4000000,750,Taloja,1,1,1,5333.333333333333,189
2500000,450,Taloja,1,1,0,5555.555555555556,189
2300000,410,Taloja,1,1,0,5609.756097560976,189
5300000,1100,Taloja,2,1,1,4818.181818181818,189
3800000,738,Taloja,1,1,1,5149.051490514905,189
4700000,1005,Taloja,2,0,1,4676.6169154228855,189
4500000,980,Taloja,2,0,1,4591.836734693878,189
3200000,680,Taloja,1,0,1,4705.882352941177,189
3500000,710,Taloja,1,0,1,4929.577464788732,189
3300000,690,Taloja,1,0,1,4782.608695652174,189
4000000,715,Taloja,1,0,1,5594.4055944055945,189
3500000,700,Taloja,1,0,1,5000.0,189
3350000,670,Taloja,1,0,1,5000.0,189
2650000,560,Taloja,1,0,1,4732.142857142857,189
2300000,445,Taloja,1,0,1,5168.539325842697,189
2600000,560,Taloja,1,0,1,4642.857142857143,189
5700000,1060,Taloja,2,0,1,5377.358490566037,189
5800000,1064,Taloja,2,0,1,5451.127819548872,189
6000000,1070,Taloja,2,0,1,5607.476635514019,189
5200000,995,Taloja,2,0,1,5226.130653266332,189
4900000,985,Taloja,2,0,1,4974.619289340101,189
3700000,680,Taloja,1,0,1,5441.176470588235,189
3700000,650,Taloja,1,1,1,5692.307692307692,189
2800000,510,Taloja,1,1,1,5490.196078431372,189
2600000,520,Taloja,1,1,1,5000.0,189
2400000,490,Taloja,1,1,1,4897.959183673469,189
2200000,470,Taloja,1,1,1,4680.851063829788,189
4300000,950,Taloja,2,0,1,4526.315789473684,189
3250000,690,Taloja,1,0,1,4710.144927536232,189
3750000,671,Taloja,1,0,1,5588.673621460507,189
2460000,510,Taloja,1,1,0,4823.529411764706,189
2640000,560,Taloja,1,1,0,4714.285714285715,189
3800000,650,Taloja,1,1,1,5846.153846153846,189
5500000,1050,Taloja,2,1,1,5238.0952380952385,189
6400000,1150,Taloja,2,1,0,5565.217391304348,189
7200000,1500,Taloja,3,1,0,4800.0,189
3700000,650,Taloja,1,1,0,5692.307692307692,189
3350000,650,Taloja,1,1,0,5153.846153846154,189
7000000,1520,Taloja,3,1,0,4605.263157894737,189
4900000,1055,Taloja,2,1,0,4644.549763033176,189
2900000,500,Taloja,1,1,0,5800.0,189
3900000,724,Taloja,1,1,0,5386.740331491713,189
70000000,1503,Tardeo,2,1,1,46573.51962741184,190
46000000,1174,Tardeo,2,1,1,39182.28279386712,190
140000000,3168,Tardeo,5,1,1,44191.919191919194,190
16299999,1063,Thakur Village,2,1,1,15333.959548447789,191
20000000,1250,Thakur Village,2,1,1,16000.0,191
25000000,1357,Thakur Village,3,1,1,18422.991893883565,191
26500000,1830,Thakur Village,3,1,1,14480.874316939891,191
10000000,650,Thakur Village,1,1,1,15384.615384615385,191
23000000,1360,Thakur Village,3,1,1,16911.764705882353,191
10500000,780,Thakur complex,1,1,1,13461.538461538461,192
17200000,1100,Thakur complex,2,1,1,15636.363636363636,192
18900000,1225,Thakur complex,2,1,1,15428.57142857143,192
5700000,516,Thane,1,0,0,11046.511627906977,193
2100000,495,Thane,1,1,1,4242.424242424242,193
6600000,550,Thane,2,1,1,12000.0,193
6900000,565,Thane,2,1,1,12212.389380530973,193
6800000,547,Thane,2,1,1,12431.44424131627,193
6700000,556,Thane,2,1,1,12050.359712230216,193
4500000,600,Thane,2,1,1,7500.0,193
5300000,600,Thane,2,1,1,8833.333333333334,193
3000000,600,Thane,1,1,1,5000.0,193
4500000,800,Thane,2,1,1,5625.0,193
3000000,275,Thane,1,1,1,10909.09090909091,193
2000000,275,Thane,1,1,1,7272.727272727273,193
4500000,1065,Thane,2,1,1,4225.352112676056,193
3000000,530,Thane,1,1,1,5660.377358490566,193
3500000,900,Thane,2,1,1,3888.8888888888887,193
8000000,1375,Thane,3,0,1,5818.181818181818,193
6500000,675,Thane Belapur Road Kalwa,1,0,0,9629.62962962963,194
90000000,5245,Thane West,5,1,1,17159.199237368925,195
11600000,1179,Thane West,2,1,1,9838.846480067854,195
13000000,1157,Thane West,2,1,1,11235.955056179775,195
6400000,509,Thane West,1,1,1,12573.673870333989,195
9000000,1005,Thane West,2,1,1,8955.223880597016,195
6990000,473,Thane West,1,1,1,14778.01268498943,195
8000000,640,Thane West,1,1,1,12500.0,195
7200000,657,Thane West,1,1,1,10958.90410958904,195
7500000,550,Thane West,1,1,1,13636.363636363636,195
18000000,1309,Thane West,3,0,1,13750.954927425515,195
7500000,560,Thane West,1,1,0,13392.857142857143,195
28400000,1733,Thane West,3,0,1,16387.766878245817,195
28400000,1733,Thane West,4,0,1,16387.766878245817,195
16500000,1250,Thane West,3,0,1,13200.0,195
24500000,1650,Thane West,3,1,1,14848.484848484848,195
6000000,575,Thane West,1,0,1,10434.782608695652,195
8100000,846,Thane West,2,1,0,9574.468085106382,195
12500000,880,Thane West,2,1,1,14204.545454545454,195
6800000,740,Thane West,1,1,1,9189.18918918919,195
11700000,1150,Thane West,2,1,0,10173.91304347826,195
5300000,650,Thane West,1,1,0,8153.846153846154,195
4900000,550,Thane West,1,0,1,8909.09090909091,195
12000000,936,Thane West,2,1,1,12820.51282051282,195
19400000,1810,Thane West,3,1,1,10718.232044198896,195
24100000,2090,Thane West,3,1,1,11531.1004784689,195
16200000,1555,Thane West,3,1,0,10418.006430868167,195
8900000,724,Thane West,2,1,1,12292.817679558011,195
7100000,700,Thane West,1,1,1,10142.857142857143,195
25000000,2394,Thane West,4,1,1,10442.773600668337,195
5700000,550,Thane West,1,1,1,10363.636363636364,195
2600000,384,Thane West,1,1,1,6770.833333333333,195
7800000,545,Thane West,1,1,1,14311.926605504586,195
13500000,995,Thane West,2,1,1,13567.8391959799,195
13500000,1140,Thane West,3,1,1,11842.105263157895,195
9900000,771,Thane West,2,1,1,12840.46692607004,195
14800000,1505,Thane West,3,1,1,9833.887043189368,195
15400000,1570,Thane West,3,1,1,9808.917197452229,195
12900000,1311,Thane West,3,1,1,9839.816933638444,195
12700000,1290,Thane West,3,1,1,9844.961240310078,195
11500000,1170,Thane West,2,1,1,9829.059829059828,195
10800000,1102,Thane West,2,1,1,9800.362976406534,195
9485000,963,Thane West,2,1,1,9849.428868120456,195
8184999,831,Thane West,2,1,1,9849.57761732852,195
11900000,1209,Thane West,2,1,1,9842.845326716295,195
9377000,952,Thane West,2,1,1,9849.789915966387,195
9958000,1011,Thane West,2,1,1,9849.653808110781,195
9997000,1015,Thane West,2,1,1,9849.261083743842,195
11100000,1135,Thane West,2,1,1,9779.735682819382,195
10400000,1065,Thane West,2,1,1,9765.258215962442,195
16500000,1465,Thane West,3,1,1,11262.798634812287,195
12000000,950,Thane West,2,1,1,12631.578947368422,195
9496000,1100,Thane West,2,1,1,8632.727272727272,195
9100000,920,Thane West,2,1,0,9891.304347826086,195
16000000,900,Thane West,2,1,0,17777.777777777777,195
4199000,625,Thane West,1,1,1,6718.4,195
5500000,700,Thane West,1,1,1,7857.142857142857,195
9600000,950,Thane West,2,1,1,10105.263157894737,195
9600000,900,Thane West,2,1,1,10666.666666666666,195
14000000,1050,Thane West,2,1,1,13333.333333333334,195
14000000,1050,Thane West,2,1,1,13333.333333333334,195
12600000,850,Thane West,2,1,0,14823.529411764706,195
6498999,945,Thane West,2,1,1,6877.247619047619,195
16600000,981,Thane West,2,1,0,16921.50866462793,195
15500000,915,Thane West,2,1,0,16939.890710382515,195
14900000,883,Thane West,2,1,0,16874.292185730465,195
14800000,879,Thane West,2,1,0,16837.315130830488,195
15700000,928,Thane West,2,1,0,16918.103448275862,195
15500000,919,Thane West,2,1,0,16866.158868335147,195
13500000,800,Thane West,2,1,0,16875.0,195
12900000,766,Thane West,2,1,0,16840.731070496084,195
17800000,1250,Thane West,3,1,0,14240.0,195
6700000,670,Thane West,1,0,0,10000.0,195
8400000,1206,Thane West,2,1,0,6965.174129353234,195
12800000,1800,Thane West,3,1,0,7111.111111111111,195
7300000,735,Thane West,1,1,0,9931.972789115645,195
7000000,540,Thane West,1,1,0,12962.962962962964,195
7300000,570,Thane West,1,1,0,12807.017543859649,195
15500000,1300,Thane West,3,1,0,11923.076923076924,195
9709000,1022,Thane West,2,1,0,9500.0,195
9900000,826,Thane West,2,0,0,11985.47215496368,195
9000000,847,Thane West,1,1,1,10625.737898465171,195
10000000,1020,Thane West,2,1,0,9803.921568627451,195
10000000,850,Thane West,2,0,0,11764.70588235294,195
6000000,520,Thane West,1,1,1,11538.461538461539,195
11000000,1300,Thane West,2,1,0,8461.538461538461,195
8500000,783,Thane West,2,1,0,10855.683269476373,195
8500000,783,Thane West,2,1,1,10855.683269476373,195
27599999,1600,Thane West,3,1,0,17249.999375,195
7500000,685,Thane West,1,1,1,10948.905109489051,195
12700000,1050,Thane West,2,0,0,12095.238095238095,195
13000000,1150,Thane West,3,1,0,11304.347826086956,195
6500000,683,Thane West,1,1,0,9516.837481698389,195
6000000,350,Thane West,1,0,0,17142.85714285714,195
4099000,588,Thane West,1,1,1,6971.088435374149,195
6500000,902,Thane West,2,1,1,7206.208425720621,195
4099000,590,Thane West,1,1,1,6947.457627118644,195
4399000,615,Thane West,1,1,1,7152.845528455285,195
5990000,905,Thane West,2,1,1,6618.784530386741,195
5299000,645,Thane West,1,1,0,8215.503875968992,195
8700000,705,Thane West,2,1,0,12340.425531914894,195
8800000,1100,Thane West,2,1,0,8000.0,195
6351000,352,Thane West,1,1,0,18042.613636363636,195
6900000,440,Thane West,1,1,0,15681.818181818182,195
9800000,599,Thane West,2,1,0,16360.601001669449,195
14600000,958,Thane West,3,1,0,15240.08350730689,195
18500000,1174,Thane West,3,1,0,15758.09199318569,195
12800000,705,Thane West,2,1,1,18156.028368794327,195
13500000,931,Thane West,3,1,0,14500.537056928035,195
10800000,1260,Thane West,2,1,0,8571.42857142857,195
10700000,1240,Thane West,2,1,0,8629.032258064517,195
10600000,1230,Thane West,2,1,0,8617.886178861789,195
8920000,749,Thane West,1,1,0,11909.212283044058,195
7320000,746,Thane West,1,1,0,9812.332439678285,195
13100000,1140,Thane West,2,0,0,11491.228070175439,195
13100000,1140,Thane West,2,1,0,11491.228070175439,195
8500000,575,Thane West,1,1,1,14782.608695652174,195
22000000,1400,Thane West,3,1,0,15714.285714285714,195
19500000,1300,Thane West,3,1,1,15000.0,195
21500000,1650,Thane West,3,1,0,13030.30303030303,195
17500000,1350,Thane West,3,1,0,12962.962962962964,195
17500000,1350,Thane West,3,1,0,12962.962962962964,195
17500000,1775,Thane West,3,1,0,9859.154929577464,195
15300000,1275,Thane West,2,1,1,12000.0,195
11000000,1166,Thane West,2,1,0,9433.962264150943,195
17700000,1338,Thane West,3,1,0,13228.699551569507,195
16500000,1220,Thane West,2,1,0,13524.590163934427,195
11100000,886,Thane West,2,1,0,12528.21670428894,195
12000000,1046,Thane West,2,1,0,11472.27533460803,195
13300000,1158,Thane West,2,1,0,11485.319516407599,195
18800000,1662,Thane West,3,1,0,11311.672683513838,195
10800000,928,Thane West,2,1,0,11637.931034482759,195
9500000,1050,Thane West,2,1,0,9047.619047619048,195
5500000,558,Thane West,1,1,0,9856.63082437276,195
9000000,676,Thane West,2,1,1,13313.60946745562,195
11900000,1020,Thane West,3,1,1,11666.666666666666,195
20800000,1214,Thane West,3,0,0,17133.4431630972,195
20800000,1639,Thane West,3,1,0,12690.665039658328,195
33000000,2519,Thane West,4,1,0,13100.436681222707,195
14000000,1250,Thane West,3,1,1,11200.0,195
22500000,1835,Thane West,3,1,1,12261.580381471389,195
9500000,1050,Thane West,2,1,0,9047.619047619048,195
14500000,1335,Thane West,3,1,0,10861.423220973782,195
5499000,500,Thane West,1,1,1,10998.0,195
18100000,1153,Thane West,3,1,0,15698.17866435386,195
10900000,700,Thane West,2,1,0,15571.42857142857,195
13500000,931,Thane West,3,1,1,14500.537056928035,195
11200000,676,Thane West,2,1,1,16568.047337278105,195
14800000,880,Thane West,3,1,1,16818.18181818182,195
13600000,1140,Thane West,3,1,0,11929.82456140351,195
12900000,1860,Thane West,3,1,1,6935.4838709677415,195
5900000,632,Thane West,1,1,1,9335.443037974683,195
8000000,976,Thane West,2,1,1,8196.72131147541,195
6500000,400,Thane West,1,1,1,16250.0,195
10900000,876,Thane West,2,1,1,12442.922374429223,195
14000000,1137,Thane West,3,1,1,12313.104661389621,195
5700000,486,Thane West,1,1,1,11728.395061728395,195
11000000,1000,Thane West,2,1,0,11000.0,195
14800000,1300,Thane West,3,1,0,11384.615384615385,195
9900000,784,Thane West,2,1,1,12627.551020408164,195
13500000,1146,Thane West,3,1,1,11780.104712041884,195
13899999,900,Thane West,2,1,1,15444.443333333333,195
11800000,984,Thane West,2,1,0,11991.869918699187,195
8400000,1020,Thane West,2,1,0,8235.29411764706,195
16500000,1249,Thane West,3,1,0,13210.56845476381,195
11900000,1461,Thane West,3,1,0,8145.106091718001,195
12300000,1044,Thane West,3,1,0,11781.6091954023,195
9620000,1090,Thane West,2,1,0,8825.688073394496,195
10800000,1050,Thane West,2,1,0,10285.714285714286,195
11000000,1096,Thane West,2,1,0,10036.496350364963,195
8420000,960,Thane West,2,1,0,8770.833333333334,195
8400000,1002,Thane West,2,1,0,8383.233532934131,195
9520000,1140,Thane West,2,1,0,8350.877192982456,195
9620000,1160,Thane West,2,1,0,8293.103448275862,195
11200000,1060,Thane West,2,1,1,10566.037735849057,195
9900000,1020,Thane West,3,1,0,9705.882352941177,195
5850000,625,Thane West,1,1,1,9360.0,195
11100000,1160,Thane West,2,1,1,9568.965517241379,195
14000000,1500,Thane West,3,1,1,9333.333333333334,195
9000000,924,Thane West,2,1,1,9740.25974025974,195
8800000,1083,Thane West,2,1,1,8125.577100646353,195
5850000,520,Thane West,1,1,1,11250.0,195
8359999,930,Thane West,2,1,0,8989.24623655914,195
9230000,1230,Thane West,2,1,1,7504.065040650406,195
6450000,610,Thane West,1,1,0,10573.77049180328,195
5760000,590,Thane West,1,1,0,9762.71186440678,195
14900000,1489,Thane West,3,1,0,10006.715916722633,195
15200000,1490,Thane West,3,1,0,10201.342281879195,195
30000000,2000,Thane West,4,1,0,15000.0,195
10700000,1100,Thane West,2,1,1,9727.272727272728,195
6448999,910,Thane West,1,1,1,7086.812087912088,195
5300000,500,Thane West,1,1,1,10600.0,195
11200000,1130,Thane West,2,1,1,9911.504424778761,195
6500000,600,Thane West,1,1,1,10833.333333333334,195
8600000,900,Thane West,2,1,1,9555.555555555555,195
8999000,950,Thane West,2,1,1,9472.631578947368,195
9000000,950,Thane West,2,1,1,9473.684210526315,195
10600000,1160,Thane West,2,1,1,9137.931034482759,195
8500000,550,Thane West,1,1,1,15454.545454545454,195
9500000,1050,Thane West,2,1,0,9047.619047619048,195
6000000,675,Thane West,1,1,0,8888.888888888889,195
5850000,500,Thane West,1,1,1,11700.0,195
5500000,500,Thane West,1,1,0,11000.0,195
5500000,480,Thane West,1,1,1,11458.333333333334,195
6400000,550,Thane West,1,1,1,11636.363636363636,195
14000000,811,Thane West,2,1,1,17262.63871763255,195
22000000,1234,Thane West,3,1,1,17828.200972447325,195
6500000,508,Thane West,1,1,1,12795.27559055118,195
4200000,520,Thane West,1,1,1,8076.923076923077,195
12000000,1000,Thane West,2,1,1,12000.0,195
9000000,900,Thane West,2,1,0,10000.0,195
8600000,1065,Thane West,2,1,1,8075.117370892019,195
8200000,1065,Thane West,2,1,1,7699.530516431925,195
6650000,750,Thane West,1,1,1,8866.666666666666,195
9500000,1065,Thane West,2,1,1,8920.18779342723,195
5000000,528,Thane West,1,1,1,9469.69696969697,195
13000000,1730,Thane West,3,1,1,7514.450867052024,195
20500000,1251,Thane West,3,1,0,16386.89048760991,195
14500000,1450,Thane West,3,0,0,10000.0,195
5000000,520,Thane West,1,1,1,9615.384615384615,195
8990000,750,Thane West,2,1,1,11986.666666666666,195
5990000,480,Thane West,1,1,1,12479.166666666666,195
12700000,1190,Thane West,2,1,0,10672.268907563026,195
6500000,620,Thane West,1,1,1,10483.870967741936,195
8000000,720,Thane West,1,1,1,11111.111111111111,195
5900000,610,Thane West,1,1,1,9672.131147540984,195
7000000,710,Thane West,1,1,0,9859.154929577464,195
6000000,700,Thane West,1,1,0,8571.42857142857,195
6200000,675,Thane West,1,1,0,9185.185185185184,195
14500000,1250,Thane West,3,1,1,11600.0,195
4000000,425,Thane West,1,1,1,9411.764705882353,195
9800000,999,Thane West,2,1,1,9809.809809809809,195
8400000,1010,Thane West,2,1,0,8316.831683168317,195
8500000,1050,Thane West,2,1,0,8095.238095238095,195
6000000,750,Thane West,1,1,0,8000.0,195
6700000,890,Thane West,2,1,1,7528.08988764045,195
6500000,650,Thane West,1,1,1,10000.0,195
5400000,761,Thane West,2,1,1,7095.92641261498,195
2640000,324,Thane West,1,1,1,8148.148148148148,195
2600000,324,Thane West,1,1,1,8024.691358024691,195
4500000,500,Thane West,1,1,1,9000.0,195
4500000,664,Thane West,1,1,1,6777.108433734939,195
5700000,761,Thane West,2,1,1,7490.144546649146,195
6000000,761,Thane West,2,1,1,7884.362680683312,195
4300000,560,Thane West,1,1,1,7678.571428571428,195
4500000,560,Thane West,1,1,1,8035.714285714285,195
4250000,560,Thane West,1,1,1,7589.285714285715,195
4400000,560,Thane West,1,1,1,7857.142857142857,195
4400000,560,Thane West,1,1,1,7857.142857142857,195
4250000,560,Thane West,1,1,1,7589.285714285715,195
4500000,561,Thane West,1,1,1,8021.39037433155,195
4300000,560,Thane West,1,1,1,7678.571428571428,195
4280000,560,Thane West,1,1,1,7642.857142857143,195
4300000,564,Thane West,1,1,1,7624.113475177305,195
2750000,324,Thane West,1,1,1,8487.654320987655,195
2800000,324,Thane West,1,1,1,8641.975308641975,195
2850000,324,Thane West,1,1,1,8796.296296296296,195
2780000,324,Thane West,1,1,1,8580.246913580248,195
2875000,324,Thane West,1,1,1,8873.456790123457,195
2875000,324,Thane West,1,1,1,8873.456790123457,195
2800000,324,Thane West,1,1,1,8641.975308641975,195
3100000,324,Thane West,1,1,1,9567.901234567902,195
3000000,384,Thane West,1,1,1,7812.5,195
2900000,324,Thane West,1,1,1,8950.617283950618,195
2940000,324,Thane West,1,1,1,9074.074074074075,195
4500000,450,Thane West,1,1,1,10000.0,195
11800000,850,Thane West,2,0,0,13882.35294117647,195
13500000,967,Thane West,2,1,1,13960.703205791107,195
5800000,472,Thane West,1,1,1,12288.135593220339,195
10000000,1200,Thane West,3,1,1,8333.333333333334,195
16000000,1600,Thane West,3,1,0,10000.0,195
13000000,940,Thane West,2,1,1,13829.787234042553,195
7500000,962,Thane West,2,0,0,7796.257796257796,195
11800000,750,Thane West,2,1,0,15733.333333333334,195
8200000,550,Thane West,1,1,0,14909.09090909091,195
20000000,2240,Thane West,3,1,1,8928.57142857143,195
11500000,641,Thane West,2,1,1,17940.717628705148,195
12100000,676,Thane West,2,1,1,17899.40828402367,195
11000000,616,Thane West,2,1,1,17857.14285714286,195
17700000,984,Thane West,3,1,1,17987.80487804878,195
13000000,725,Thane West,2,1,1,17931.03448275862,195
15800000,880,Thane West,3,1,1,17954.545454545456,195
5600000,765,Thane West,2,1,1,7320.261437908497,195
2650000,324,Thane West,1,1,1,8179.0123456790125,195
11800000,684,Thane West,2,0,1,17251.461988304094,195
9000000,1100,Thane West,2,1,1,8181.818181818182,195
5900000,600,Thane West,1,1,1,9833.333333333334,195
8500000,840,Thane West,2,1,1,10119.047619047618,195
6500000,670,Thane West,1,1,1,9701.492537313432,195
10500000,675,Thane West,2,1,1,15555.555555555555,195
10700000,693,Thane West,2,1,1,15440.11544011544,195
4799000,625,Thane West,1,1,1,7678.4,195
6000000,905,Thane West,2,1,1,6629.834254143647,195
6300000,550,Thane West,1,1,1,11454.545454545454,195
7400000,650,Thane West,1,1,1,11384.615384615385,195
9200000,940,Thane West,2,1,0,9787.234042553191,195
8500000,880,Thane West,2,1,1,9659.09090909091,195
18000000,1565,Thane West,3,1,1,11501.597444089457,195
7400000,932,Thane West,2,1,1,7939.914163090129,195
9300000,1010,Thane West,3,1,1,9207.920792079209,195
22000000,1600,Thane West,3,1,0,13750.0,195
15000000,1400,Thane West,3,1,1,10714.285714285714,195
5990000,901,Thane West,2,1,1,6648.168701442842,195
5990000,901,Thane West,2,1,1,6648.168701442842,195
9601000,1075,Thane West,2,1,1,8931.162790697674,195
7929000,907,Thane West,2,1,1,8742.006615214994,195
6300000,550,Thane West,1,1,1,11454.545454545454,195
8700000,900,Thane West,2,1,0,9666.666666666666,195
7400000,650,Thane West,1,1,1,11384.615384615385,195
6700000,850,Thane West,2,1,1,7882.35294117647,195
24000000,1500,Thane West,3,1,1,16000.0,195
8500000,990,Thane West,3,1,1,8585.858585858587,195
5700000,590,Thane West,1,0,0,9661.016949152543,195
4300000,375,Thane West,1,1,0,11466.666666666666,195
12800000,1000,Thane West,2,1,0,12800.0,195
7600000,880,Thane West,2,1,1,8636.363636363636,195
13500000,1000,Thane West,2,0,0,13500.0,195
16500000,1550,Thane West,3,0,0,10645.161290322581,195
11500000,1050,Thane West,2,1,0,10952.380952380952,195
4700000,375,Thane West,1,1,0,12533.333333333334,195
13000000,1350,Thane West,3,1,0,9629.62962962963,195
14500000,1200,Thane West,3,0,0,12083.333333333334,195
14500000,1200,Thane West,3,1,0,12083.333333333334,195
12000000,1026,Thane West,2,0,0,11695.906432748538,195
12000000,1026,Thane West,2,1,0,11695.906432748538,195
12000000,1080,Thane West,3,1,1,11111.111111111111,195
11500000,950,Thane West,2,1,0,12105.263157894737,195
14500000,1100,Thane West,2,1,1,13181.818181818182,195
